date,lotto,type
2012-05-02,515325,"prize_4th"
2012-05-02,392383,"prize_4th"
2012-05-02,563739,"prize_4th"
2012-05-02,610591,"prize_4th"
2012-05-02,383215,"prize_4th"
2012-05-02,330029,"prize_4th"
2012-05-02,860501,"prize_4th"
2012-05-02,428619,"prize_4th"
2012-05-02,760914,"prize_4th"
2012-05-02,396907,"prize_4th"
2012-05-02,965836,"prize_5th"
2012-05-02,903781,"prize_5th"
2012-05-02,472953,"prize_5th"
2012-05-02,198735,"prize_5th"
2012-05-02,933190,"prize_5th"
2012-05-02,938285,"prize_5th"
2012-05-02,031347,"prize_5th"
2012-05-02,529801,"prize_5th"
2012-05-02,218149,"prize_5th"
2012-05-02,009498,"prize_5th"
2012-05-02,720618,"prize_5th"
2012-05-02,028718,"prize_5th"
2012-05-02,233261,"prize_5th"
2012-05-02,186707,"prize_5th"
2012-05-02,084603,"prize_5th"
2012-05-02,310258,"prize_5th"
2012-05-02,234138,"prize_5th"
2012-05-02,668341,"prize_5th"
2012-05-02,827601,"prize_5th"
2012-05-02,181876,"prize_5th"
2012-05-02,936487,"prize_5th"
2012-05-02,324036,"prize_5th"
2012-05-02,845812,"prize_5th"
2012-05-02,807152,"prize_5th"
2012-05-02,307615,"prize_5th"
2012-05-02,174703,"prize_5th"
2012-05-02,725224,"prize_5th"
2012-05-02,780458,"prize_5th"
2012-05-02,344935,"prize_5th"
2012-05-02,961816,"prize_5th"
2012-05-02,455311,"prize_5th"
2012-05-02,030077,"prize_5th"
2012-05-02,140743,"prize_5th"
2012-05-02,366648,"prize_5th"
2012-05-02,245090,"prize_5th"
2012-05-02,818547,"prize_5th"
2012-05-02,994560,"prize_5th"
2012-05-02,834418,"prize_5th"
2012-05-02,337952,"prize_5th"
2012-05-02,088154,"prize_5th"
2012-05-02,757034,"prize_5th"
2012-05-02,287611,"prize_5th"
2012-05-02,617240,"prize_5th"
2012-05-02,309197,"prize_5th"
2012-05-02,474424,"prize_5th"
2012-05-02,050932,"prize_5th"
2012-05-02,582895,"prize_5th"
2012-05-02,310482,"prize_5th"
2012-05-02,190770,"prize_5th"
2012-05-02,250674,"prize_5th"
2012-04-16,583470,"prize_1st"
2012-04-16,62,"prize_2digits"
2012-04-16,088,"prize_sub_3digits"
2012-04-16,216,"prize_sub_3digits"
2012-04-16,722,"prize_sub_3digits"
2012-04-16,754,"prize_sub_3digits"
2012-04-16,583469,"nearby_1st"
2012-04-16,583471,"nearby_1st"
2012-04-16,372828,"prize_3rd"
2012-04-16,430239,"prize_3rd"
2012-04-16,515049,"prize_3rd"
2012-04-16,606377,"prize_3rd"
2012-04-16,806245,"prize_3rd"
2012-04-16,061987,"prize_4th"
2012-04-16,110514,"prize_4th"
2012-04-16,168758,"prize_4th"
2012-04-16,321304,"prize_4th"
2012-04-16,413044,"prize_4th"
2012-04-16,451119,"prize_4th"
2012-04-16,517738,"prize_4th"
2012-04-16,559408,"prize_4th"
2012-04-16,836600,"prize_4th"
2012-04-16,952954,"prize_4th"
2012-04-16,053673,"prize_5th"
2012-04-16,156216,"prize_5th"
2012-04-16,162622,"prize_5th"
2012-04-16,178556,"prize_5th"
2012-04-16,185164,"prize_5th"
2012-04-16,187341,"prize_5th"
2012-04-16,191543,"prize_5th"
2012-04-16,196110,"prize_5th"
2012-04-16,237824,"prize_5th"
2012-04-16,256963,"prize_5th"
2012-04-16,260761,"prize_5th"
2012-04-16,301870,"prize_5th"
2012-04-16,338325,"prize_5th"
2012-04-16,347448,"prize_5th"
2012-04-16,374430,"prize_5th"
2012-04-16,377852,"prize_5th"
2012-04-16,384670,"prize_5th"
2012-04-16,388923,"prize_5th"
2012-04-16,396289,"prize_5th"
2012-04-16,419635,"prize_5th"
2012-04-16,426359,"prize_5th"
2012-04-16,475362,"prize_5th"
2012-04-16,475486,"prize_5th"
2012-04-16,482499,"prize_5th"
2012-04-16,515782,"prize_5th"
2012-04-16,520102,"prize_5th"
2012-04-16,528084,"prize_5th"
2012-04-16,605724,"prize_5th"
2012-04-16,611062,"prize_5th"
2012-04-16,629481,"prize_5th"
2012-04-16,658590,"prize_5th"
2012-04-16,685903,"prize_5th"
2012-04-16,710232,"prize_5th"
2012-04-16,720750,"prize_5th"
2012-04-16,731472,"prize_5th"
2012-04-16,778591,"prize_5th"
2012-04-16,782561,"prize_5th"
2012-04-16,823144,"prize_5th"
2012-04-16,858795,"prize_5th"
2012-04-16,868039,"prize_5th"
2012-04-16,885289,"prize_5th"
2012-04-16,900848,"prize_5th"
2012-04-16,913077,"prize_5th"
2012-04-16,923860,"prize_5th"
2012-04-16,927314,"prize_5th"
2012-04-16,929001,"prize_5th"
2012-04-16,957679,"prize_5th"
2012-04-16,978285,"prize_5th"
2012-04-16,984875,"prize_5th"
2012-04-16,988290,"prize_5th"
2012-04-01,257562,"prize_1st"
2012-04-01,69,"prize_2digits"
2012-04-01,074,"prize_sub_3digits"
2012-04-01,332,"prize_sub_3digits"
2012-04-01,581,"prize_sub_3digits"
2012-04-01,616,"prize_sub_3digits"
2012-04-01,257561,"nearby_1st"
2012-04-01,257563,"nearby_1st"
2012-04-01,173402,"prize_3rd"
2012-04-01,189468,"prize_3rd"
2012-04-01,219517,"prize_3rd"
2012-04-01,233360,"prize_3rd"
2012-04-01,305949,"prize_3rd"
2012-04-01,108799,"prize_4th"
2012-04-01,143430,"prize_4th"
2012-04-01,220969,"prize_4th"
2012-04-01,337127,"prize_4th"
2012-04-01,451460,"prize_4th"
2012-04-01,533338,"prize_4th"
2012-04-01,576483,"prize_4th"
2012-04-01,718001,"prize_4th"
2012-04-01,882212,"prize_4th"
2012-04-01,992661,"prize_4th"
2012-04-01,004754,"prize_5th"
2012-04-01,020941,"prize_5th"
2012-04-01,049780,"prize_5th"
2012-04-01,056144,"prize_5th"
2012-04-01,058070,"prize_5th"
2012-04-01,071505,"prize_5th"
2012-04-01,083839,"prize_5th"
2012-04-01,095259,"prize_5th"
2012-04-01,108303,"prize_5th"
2012-04-01,113790,"prize_5th"
2012-04-01,129444,"prize_5th"
2012-04-01,139001,"prize_5th"
2012-04-01,155049,"prize_5th"
2012-04-01,162025,"prize_5th"
2012-04-01,173608,"prize_5th"
2012-04-01,244605,"prize_5th"
2012-04-01,262164,"prize_5th"
2012-04-01,304113,"prize_5th"
2012-04-01,340433,"prize_5th"
2012-04-01,350889,"prize_5th"
2012-04-01,407809,"prize_5th"
2012-04-01,413960,"prize_5th"
2012-04-01,416219,"prize_5th"
2012-04-01,482809,"prize_5th"
2012-04-01,537926,"prize_5th"
2012-04-01,545080,"prize_5th"
2012-04-01,551486,"prize_5th"
2012-04-01,630119,"prize_5th"
2012-04-01,631118,"prize_5th"
2012-04-01,643936,"prize_5th"
2012-04-01,659410,"prize_5th"
2012-04-01,659744,"prize_5th"
2012-04-01,660493,"prize_5th"
2012-04-01,676901,"prize_5th"
2012-04-01,678192,"prize_5th"
2012-04-01,704471,"prize_5th"
2012-04-01,721733,"prize_5th"
2012-04-01,727570,"prize_5th"
2012-04-01,749558,"prize_5th"
2012-04-01,759836,"prize_5th"
2012-04-01,772033,"prize_5th"
2012-04-01,777813,"prize_5th"
2012-04-01,788725,"prize_5th"
2012-04-01,840610,"prize_5th"
2012-04-01,845983,"prize_5th"
2012-04-01,852271,"prize_5th"
2012-04-01,886797,"prize_5th"
2012-04-01,956867,"prize_5th"
2012-04-01,971861,"prize_5th"
2012-04-01,975145,"prize_5th"
2012-03-16,607064,"prize_1st"
2012-03-16,08,"prize_2digits"
2012-03-16,333,"prize_sub_3digits"
2012-03-16,350,"prize_sub_3digits"
2012-03-16,573,"prize_sub_3digits"
2012-03-16,606,"prize_sub_3digits"
2012-03-16,607063,"nearby_1st"
2012-03-16,607065,"nearby_1st"
2012-03-16,226110,"prize_3rd"
2012-03-16,297879,"prize_3rd"
2012-03-16,575154,"prize_3rd"
2012-03-16,702982,"prize_3rd"
2012-03-16,959731,"prize_3rd"
2012-03-16,907392,"prize_4th"
2012-03-16,224291,"prize_4th"
2012-03-16,255702,"prize_4th"
2012-03-16,055354,"prize_4th"
2012-03-16,513937,"prize_4th"
2012-03-16,665364,"prize_4th"
2012-03-16,776538,"prize_4th"
2012-03-16,359645,"prize_4th"
2012-03-16,498473,"prize_4th"
2012-03-16,576033,"prize_4th"
2012-03-16,430707,"prize_5th"
2012-03-16,146641,"prize_5th"
2012-03-16,874549,"prize_5th"
2012-03-16,042119,"prize_5th"
2012-03-16,869482,"prize_5th"
2012-03-16,374301,"prize_5th"
2012-03-16,048458,"prize_5th"
2012-03-16,258559,"prize_5th"
2012-03-16,222972,"prize_5th"
2012-03-16,370300,"prize_5th"
2012-03-16,692389,"prize_5th"
2012-03-16,752723,"prize_5th"
2012-03-16,889303,"prize_5th"
2012-03-16,323328,"prize_5th"
2012-03-16,495773,"prize_5th"
2012-03-16,417241,"prize_5th"
2012-03-16,131083,"prize_5th"
2012-03-16,951943,"prize_5th"
2012-03-16,613658,"prize_5th"
2012-03-16,102498,"prize_5th"
2012-03-16,283039,"prize_5th"
2012-03-16,131537,"prize_5th"
2012-03-16,736188,"prize_5th"
2012-03-16,552058,"prize_5th"
2012-03-16,319547,"prize_5th"
2012-03-16,289090,"prize_5th"
2012-03-16,491854,"prize_5th"
2012-03-16,770849,"prize_5th"
2012-03-16,614539,"prize_5th"
2012-03-16,533772,"prize_5th"
2012-03-16,367018,"prize_5th"
2012-03-16,905621,"prize_5th"
2012-03-16,964303,"prize_5th"
2012-03-16,561808,"prize_5th"
2012-03-16,285328,"prize_5th"
2012-03-16,312531,"prize_5th"
2012-03-16,241374,"prize_5th"
2012-03-16,650175,"prize_5th"
2012-03-16,651677,"prize_5th"
2012-03-16,300204,"prize_5th"
2012-03-16,094973,"prize_5th"
2012-03-16,743669,"prize_5th"
2012-03-16,024941,"prize_5th"
2012-03-16,179416,"prize_5th"
2012-03-16,560320,"prize_5th"
2012-03-16,127323,"prize_5th"
2012-03-16,155093,"prize_5th"
2012-03-16,224220,"prize_5th"
2012-03-16,822962,"prize_5th"
2012-03-16,127217,"prize_5th"
2012-03-01,222518,"prize_1st"
2012-03-01,79,"prize_2digits"
2012-03-01,295,"prize_sub_3digits"
2012-03-01,135,"prize_sub_3digits"
2012-03-01,711,"prize_sub_3digits"
2012-03-01,199,"prize_sub_3digits"
2012-03-01,222517,"nearby_1st"
2012-03-01,222519,"nearby_1st"
2012-03-01,112810,"prize_3rd"
2012-03-01,173506,"prize_3rd"
2012-03-01,464801,"prize_3rd"
2012-03-01,758152,"prize_3rd"
2012-03-01,803142,"prize_3rd"
2012-03-01,060797,"prize_4th"
2012-03-01,082729,"prize_4th"
2012-03-01,385506,"prize_4th"
2012-03-01,407360,"prize_4th"
2012-03-01,426445,"prize_4th"
2012-03-01,515654,"prize_4th"
2012-03-01,538835,"prize_4th"
2012-03-01,541416,"prize_4th"
2012-03-01,818283,"prize_4th"
2012-03-01,950723,"prize_4th"
2012-03-01,043037,"prize_5th"
2012-03-01,049773,"prize_5th"
2012-03-01,092185,"prize_5th"
2012-03-01,100195,"prize_5th"
2012-03-01,103114,"prize_5th"
2012-03-01,118165,"prize_5th"
2012-03-01,128411,"prize_5th"
2012-03-01,134698,"prize_5th"
2012-03-01,149859,"prize_5th"
2012-03-01,174614,"prize_5th"
2012-03-01,212255,"prize_5th"
2012-03-01,225219,"prize_5th"
2012-03-01,248784,"prize_5th"
2012-03-01,309856,"prize_5th"
2012-03-01,312618,"prize_5th"
2012-03-01,327075,"prize_5th"
2012-03-01,329119,"prize_5th"
2012-03-01,330047,"prize_5th"
2012-03-01,341586,"prize_5th"
2012-03-01,414330,"prize_5th"
2012-03-01,416425,"prize_5th"
2012-03-01,447609,"prize_5th"
2012-03-01,454332,"prize_5th"
2012-03-01,455398,"prize_5th"
2012-03-01,504448,"prize_5th"
2012-03-01,507434,"prize_5th"
2012-03-01,535107,"prize_5th"
2012-03-01,562494,"prize_5th"
2012-03-01,582199,"prize_5th"
2012-03-01,594316,"prize_5th"
2012-03-01,663016,"prize_5th"
2012-03-01,674773,"prize_5th"
2012-03-01,688420,"prize_5th"
2012-03-01,699804,"prize_5th"
2012-03-01,748156,"prize_5th"
2012-03-01,754865,"prize_5th"
2012-03-01,778972,"prize_5th"
2012-03-01,782322,"prize_5th"
2012-03-01,810386,"prize_5th"
2012-03-01,842726,"prize_5th"
2012-03-01,861967,"prize_5th"
2012-03-01,862968,"prize_5th"
2012-03-01,867517,"prize_5th"
2012-03-01,873797,"prize_5th"
2012-03-01,930529,"prize_5th"
2012-03-01,935578,"prize_5th"
2012-03-01,937987,"prize_5th"
2012-03-01,961092,"prize_5th"
2012-03-01,992388,"prize_5th"
2012-03-01,994478,"prize_5th"
2012-02-16,648684,"prize_1st"
2012-02-16,18,"prize_2digits"
2012-02-16,906,"prize_sub_3digits"
2012-02-16,214,"prize_sub_3digits"
2012-02-16,111,"prize_sub_3digits"
2012-02-16,420,"prize_sub_3digits"
2012-02-16,648683,"nearby_1st"
2012-02-16,648685,"nearby_1st"
2012-02-16,260928,"prize_3rd"
2012-02-16,319675,"prize_3rd"
2012-02-16,432305,"prize_3rd"
2012-02-16,680340,"prize_3rd"
2012-02-16,739190,"prize_3rd"
2012-02-16,098637,"prize_4th"
2012-02-16,142064,"prize_4th"
2012-02-16,222859,"prize_4th"
2012-02-16,261665,"prize_4th"
2012-02-16,286961,"prize_4th"
2012-02-16,287054,"prize_4th"
2012-02-16,387292,"prize_4th"
2012-02-16,515591,"prize_4th"
2012-02-16,531402,"prize_4th"
2012-02-16,660837,"prize_4th"
2012-02-16,000498,"prize_5th"
2012-02-16,007037,"prize_5th"
2012-02-16,045480,"prize_5th"
2012-02-16,062302,"prize_5th"
2012-02-16,086872,"prize_5th"
2012-02-16,093717,"prize_5th"
2012-02-16,119712,"prize_5th"
2012-02-16,120953,"prize_5th"
2012-02-16,124184,"prize_5th"
2012-02-16,129729,"prize_5th"
2012-02-16,133151,"prize_5th"
2012-02-16,147649,"prize_5th"
2012-02-16,163413,"prize_5th"
2012-02-16,165652,"prize_5th"
2012-02-16,167015,"prize_5th"
2012-02-16,179678,"prize_5th"
2012-02-16,184030,"prize_5th"
2012-02-16,184063,"prize_5th"
2012-02-16,196300,"prize_5th"
2012-02-16,220731,"prize_5th"
2012-02-16,230420,"prize_5th"
2012-02-16,286271,"prize_5th"
2012-02-16,296189,"prize_5th"
2012-02-16,318269,"prize_5th"
2012-02-16,408744,"prize_5th"
2012-02-16,418292,"prize_5th"
2012-02-16,464742,"prize_5th"
2012-02-16,479585,"prize_5th"
2012-02-16,503614,"prize_5th"
2012-02-16,549856,"prize_5th"
2012-02-16,558993,"prize_5th"
2012-02-16,565415,"prize_5th"
2012-02-16,567016,"prize_5th"
2012-02-16,604889,"prize_5th"
2012-02-16,612634,"prize_5th"
2012-02-16,625655,"prize_5th"
2012-02-16,685583,"prize_5th"
2012-02-16,701601,"prize_5th"
2012-02-16,755993,"prize_5th"
2012-02-16,789784,"prize_5th"
2012-02-16,816537,"prize_5th"
2012-02-16,830289,"prize_5th"
2012-02-16,859608,"prize_5th"
2012-02-16,864087,"prize_5th"
2012-02-16,886110,"prize_5th"
2012-02-16,927893,"prize_5th"
2012-02-16,938270,"prize_5th"
2012-02-16,974260,"prize_5th"
2012-02-16,984394,"prize_5th"
2012-02-16,997266,"prize_5th"
2012-02-01,320605,"prize_1st"
2012-02-01,32,"prize_2digits"
2012-02-01,426,"prize_sub_3digits"
2012-02-01,498,"prize_sub_3digits"
2012-02-01,598,"prize_sub_3digits"
2012-02-01,749,"prize_sub_3digits"
2012-02-01,320604,"nearby_1st"
2012-02-01,320606,"nearby_1st"
2012-02-01,382917,"prize_3rd"
2012-02-01,656079,"prize_3rd"
2012-02-01,693587,"prize_3rd"
2012-02-01,732718,"prize_3rd"
2012-02-01,930227,"prize_3rd"
2012-02-01,041168,"prize_4th"
2012-02-01,079976,"prize_4th"
2012-02-01,101374,"prize_4th"
2012-02-01,254426,"prize_4th"
2012-02-01,374888,"prize_4th"
2012-02-01,438887,"prize_4th"
2012-02-01,678543,"prize_4th"
2012-02-01,737431,"prize_4th"
2012-02-01,744222,"prize_4th"
2012-02-01,944934,"prize_4th"
2012-02-01,010492,"prize_5th"
2012-02-01,065028,"prize_5th"
2012-02-01,068794,"prize_5th"
2012-02-01,072531,"prize_5th"
2012-02-01,087463,"prize_5th"
2012-02-01,090698,"prize_5th"
2012-02-01,104990,"prize_5th"
2012-02-01,123054,"prize_5th"
2012-02-01,127630,"prize_5th"
2012-02-01,135860,"prize_5th"
2012-02-01,146517,"prize_5th"
2012-02-01,250259,"prize_5th"
2012-02-01,272166,"prize_5th"
2012-02-01,273439,"prize_5th"
2012-02-01,275328,"prize_5th"
2012-02-01,285550,"prize_5th"
2012-02-01,387009,"prize_5th"
2012-02-01,418511,"prize_5th"
2012-02-01,418696,"prize_5th"
2012-02-01,483143,"prize_5th"
2012-02-01,494683,"prize_5th"
2012-02-01,519465,"prize_5th"
2012-02-01,531960,"prize_5th"
2012-02-01,540273,"prize_5th"
2012-02-01,544874,"prize_5th"
2012-02-01,553219,"prize_5th"
2012-02-01,556167,"prize_5th"
2012-02-01,585079,"prize_5th"
2012-02-01,593790,"prize_5th"
2012-02-01,599333,"prize_5th"
2012-02-01,625068,"prize_5th"
2012-02-01,659084,"prize_5th"
2012-02-01,663215,"prize_5th"
2012-02-01,674517,"prize_5th"
2012-02-01,677723,"prize_5th"
2012-02-01,706910,"prize_5th"
2012-02-01,708081,"prize_5th"
2012-02-01,745772,"prize_5th"
2012-02-01,749230,"prize_5th"
2012-02-01,758466,"prize_5th"
2012-02-01,762290,"prize_5th"
2012-02-01,804515,"prize_5th"
2012-02-01,808206,"prize_5th"
2012-02-01,815058,"prize_5th"
2012-02-01,830689,"prize_5th"
2012-02-01,835417,"prize_5th"
2012-02-01,857482,"prize_5th"
2012-02-01,872024,"prize_5th"
2012-02-01,887665,"prize_5th"
2012-02-01,996554,"prize_5th"
2012-01-16,451445,"prize_1st"
2012-01-16,81,"prize_2digits"
2012-01-16,328,"prize_sub_3digits"
2012-01-16,150,"prize_sub_3digits"
2012-01-16,941,"prize_sub_3digits"
2012-01-16,639,"prize_sub_3digits"
2012-01-16,451444,"nearby_1st"
2012-01-16,451446,"nearby_1st"
2012-01-16,471036,"prize_3rd"
2012-01-16,912778,"prize_3rd"
2012-01-16,213372,"prize_3rd"
2012-01-16,994777,"prize_3rd"
2012-01-16,542908,"prize_3rd"
2012-01-16,417549,"prize_4th"
2012-01-16,643462,"prize_4th"
2012-01-16,644350,"prize_4th"
2012-01-16,733853,"prize_4th"
2012-01-16,741116,"prize_4th"
2012-01-16,763376,"prize_4th"
2012-01-16,811783,"prize_4th"
2012-01-16,931113,"prize_4th"
2012-01-16,981248,"prize_4th"
2012-01-16,981951,"prize_4th"
2012-01-16,002871,"prize_5th"
2012-01-16,077256,"prize_5th"
2012-01-16,196091,"prize_5th"
2012-01-16,310891,"prize_5th"
2012-01-16,386223,"prize_5th"
2012-01-16,485404,"prize_5th"
2012-01-16,570286,"prize_5th"
2012-01-16,696924,"prize_5th"
2012-01-16,858006,"prize_5th"
2012-01-16,914626,"prize_5th"
2012-01-16,042843,"prize_5th"
2012-01-16,088647,"prize_5th"
2012-01-16,203249,"prize_5th"
2012-01-16,315325,"prize_5th"
2012-01-16,388358,"prize_5th"
2012-01-16,487861,"prize_5th"
2012-01-16,603896,"prize_5th"
2012-01-16,705542,"prize_5th"
2012-01-16,863390,"prize_5th"
2012-01-16,929701,"prize_5th"
2012-01-16,048953,"prize_5th"
2012-01-16,096427,"prize_5th"
2012-01-16,206232,"prize_5th"
2012-01-16,365262,"prize_5th"
2012-01-16,395272,"prize_5th"
2012-01-16,498798,"prize_5th"
2012-01-16,631060,"prize_5th"
2012-01-16,746905,"prize_5th"
2012-01-16,880744,"prize_5th"
2012-01-16,940132,"prize_5th"
2012-01-16,059643,"prize_5th"
2012-01-16,097659,"prize_5th"
2012-01-16,211891,"prize_5th"
2012-01-16,371658,"prize_5th"
2012-01-16,416513,"prize_5th"
2012-01-16,505775,"prize_5th"
2012-01-16,633667,"prize_5th"
2012-01-16,769468,"prize_5th"
2012-01-16,889991,"prize_5th"
2012-01-16,944975,"prize_5th"
2012-01-16,073314,"prize_5th"
2012-01-16,180659,"prize_5th"
2012-01-16,269056,"prize_5th"
2012-01-16,380423,"prize_5th"
2012-01-16,461820,"prize_5th"
2012-01-16,562150,"prize_5th"
2012-01-16,644676,"prize_5th"
2012-01-16,852468,"prize_5th"
2012-01-16,901277,"prize_5th"
2012-01-16,970707,"prize_5th"
2011-12-30,526402,"prize_1st"
2011-12-30,65,"prize_2digits"
2011-12-30,168,"prize_sub_3digits"
2011-12-30,026,"prize_sub_3digits"
2011-12-30,541,"prize_sub_3digits"
2011-12-30,597,"prize_sub_3digits"
2011-12-30,526401,"nearby_1st"
2011-12-30,526403,"nearby_1st"
2011-12-30,224304,"prize_3rd"
2011-12-30,234593,"prize_3rd"
2011-12-30,370101,"prize_3rd"
2011-12-30,626135,"prize_3rd"
2011-12-30,676686,"prize_3rd"
2011-12-30,147519,"prize_4th"
2011-12-30,162161,"prize_4th"
2011-12-30,350103,"prize_4th"
2011-12-30,375889,"prize_4th"
2011-12-30,388649,"prize_4th"
2011-12-30,431056,"prize_4th"
2011-12-30,523279,"prize_4th"
2011-12-30,866130,"prize_4th"
2011-12-30,892539,"prize_4th"
2011-12-30,897729,"prize_4th"
2011-12-30,063867,"prize_5th"
2011-12-30,126071,"prize_5th"
2011-12-30,212590,"prize_5th"
2011-12-30,228951,"prize_5th"
2011-12-30,400368,"prize_5th"
2011-12-30,447585,"prize_5th"
2011-12-30,546679,"prize_5th"
2011-12-30,590605,"prize_5th"
2011-12-30,782276,"prize_5th"
2011-12-30,899943,"prize_5th"
2011-12-30,079502,"prize_5th"
2011-12-30,127054,"prize_5th"
2011-12-30,218795,"prize_5th"
2011-12-30,320524,"prize_5th"
2011-12-30,408327,"prize_5th"
2011-12-30,452928,"prize_5th"
2011-12-30,546751,"prize_5th"
2011-12-30,607999,"prize_5th"
2011-12-30,830779,"prize_5th"
2011-12-30,913805,"prize_5th"
2011-12-30,083130,"prize_5th"
2011-12-30,154399,"prize_5th"
2011-12-30,218946,"prize_5th"
2011-12-30,323174,"prize_5th"
2011-12-30,415613,"prize_5th"
2011-12-30,464781,"prize_5th"
2011-12-30,565831,"prize_5th"
2011-12-30,711937,"prize_5th"
2011-12-30,840774,"prize_5th"
2011-12-30,937088,"prize_5th"
2011-12-30,110902,"prize_5th"
2011-12-30,171544,"prize_5th"
2011-12-30,225233,"prize_5th"
2011-12-30,335264,"prize_5th"
2011-12-30,419873,"prize_5th"
2011-12-30,518319,"prize_5th"
2011-12-30,567598,"prize_5th"
2011-12-30,744406,"prize_5th"
2011-12-30,863266,"prize_5th"
2011-12-30,939489,"prize_5th"
2011-12-30,116493,"prize_5th"
2011-12-30,199035,"prize_5th"
2011-12-30,226431,"prize_5th"
2011-12-30,368469,"prize_5th"
2011-12-30,442584,"prize_5th"
2011-12-30,531782,"prize_5th"
2011-12-30,587718,"prize_5th"
2011-12-30,766077,"prize_5th"
2011-12-30,877005,"prize_5th"
2011-12-30,953521,"prize_5th"
2011-12-16,884178,"prize_1st"
2011-12-16,21,"prize_2digits"
2011-12-16,784,"prize_sub_3digits"
2011-12-16,235,"prize_sub_3digits"
2011-12-16,295,"prize_sub_3digits"
2011-12-16,651,"prize_sub_3digits"
2011-12-16,884177,"nearby_1st"
2011-12-16,884179,"nearby_1st"
2011-12-16,021880,"prize_3rd"
2011-12-16,269585,"prize_3rd"
2011-12-16,306099,"prize_3rd"
2011-12-16,862685,"prize_3rd"
2011-12-16,967456,"prize_3rd"
2011-12-16,045158,"prize_4th"
2011-12-16,063305,"prize_4th"
2011-12-16,270878,"prize_4th"
2011-12-16,299247,"prize_4th"
2011-12-16,348442,"prize_4th"
2011-12-16,613174,"prize_4th"
2011-12-16,643365,"prize_4th"
2011-12-16,685815,"prize_4th"
2011-12-16,887363,"prize_4th"
2011-12-16,887534,"prize_4th"
2011-12-16,089209,"prize_5th"
2011-12-16,124147,"prize_5th"
2011-12-16,130975,"prize_5th"
2011-12-16,143026,"prize_5th"
2011-12-16,159688,"prize_5th"
2011-12-16,175029,"prize_5th"
2011-12-16,249861,"prize_5th"
2011-12-16,291387,"prize_5th"
2011-12-16,292639,"prize_5th"
2011-12-16,293569,"prize_5th"
2011-12-16,299535,"prize_5th"
2011-12-16,331624,"prize_5th"
2011-12-16,332761,"prize_5th"
2011-12-16,342076,"prize_5th"
2011-12-16,366692,"prize_5th"
2011-12-16,372339,"prize_5th"
2011-12-16,373946,"prize_5th"
2011-12-16,412939,"prize_5th"
2011-12-16,428857,"prize_5th"
2011-12-16,443328,"prize_5th"
2011-12-16,505334,"prize_5th"
2011-12-16,549057,"prize_5th"
2011-12-16,549973,"prize_5th"
2011-12-16,567995,"prize_5th"
2011-12-16,593507,"prize_5th"
2011-12-16,594579,"prize_5th"
2011-12-16,597951,"prize_5th"
2011-12-16,599897,"prize_5th"
2011-12-16,631843,"prize_5th"
2011-12-16,647008,"prize_5th"
2011-12-16,648581,"prize_5th"
2011-12-16,653795,"prize_5th"
2011-12-16,667651,"prize_5th"
2011-12-16,672416,"prize_5th"
2011-12-16,713878,"prize_5th"
2011-12-16,718812,"prize_5th"
2011-12-16,785819,"prize_5th"
2011-12-16,865354,"prize_5th"
2011-12-16,877886,"prize_5th"
2011-12-16,894103,"prize_5th"
2011-12-16,896946,"prize_5th"
2011-12-16,898114,"prize_5th"
2011-12-16,937033,"prize_5th"
2011-12-16,947525,"prize_5th"
2011-12-16,963282,"prize_5th"
2011-12-16,963949,"prize_5th"
2011-12-16,976241,"prize_5th"
2011-12-16,980500,"prize_5th"
2011-12-16,982227,"prize_5th"
2011-12-16,992018,"prize_5th"
2011-12-01,408147,"prize_1st"
2011-12-01,02,"prize_2digits"
2011-12-01,922,"prize_sub_3digits"
2011-12-01,253,"prize_sub_3digits"
2011-12-01,857,"prize_sub_3digits"
2011-12-01,739,"prize_sub_3digits"
2011-12-01,408146,"nearby_1st"
2011-12-01,408148,"nearby_1st"
2011-12-01,157594,"prize_3rd"
2011-12-01,369725,"prize_3rd"
2011-12-01,505194,"prize_3rd"
2011-12-01,759280,"prize_3rd"
2011-12-01,946500,"prize_3rd"
2011-12-01,064631,"prize_4th"
2011-12-01,187637,"prize_4th"
2011-12-01,441094,"prize_4th"
2011-12-01,532262,"prize_4th"
2011-12-01,591604,"prize_4th"
2011-12-01,729644,"prize_4th"
2011-12-01,829223,"prize_4th"
2011-12-01,837306,"prize_4th"
2011-12-01,916471,"prize_4th"
2011-12-01,978274,"prize_4th"
2011-12-01,031621,"prize_5th"
2011-12-01,052585,"prize_5th"
2011-12-01,064079,"prize_5th"
2011-12-01,065135,"prize_5th"
2011-12-01,107956,"prize_5th"
2011-12-01,117415,"prize_5th"
2011-12-01,119387,"prize_5th"
2011-12-01,120538,"prize_5th"
2011-12-01,146597,"prize_5th"
2011-12-01,165195,"prize_5th"
2011-12-01,180587,"prize_5th"
2011-12-01,208533,"prize_5th"
2011-12-01,226747,"prize_5th"
2011-12-01,263434,"prize_5th"
2011-12-01,265517,"prize_5th"
2011-12-01,302435,"prize_5th"
2011-12-01,304139,"prize_5th"
2011-12-01,329529,"prize_5th"
2011-12-01,363754,"prize_5th"
2011-12-01,366913,"prize_5th"
2011-12-01,382034,"prize_5th"
2011-12-01,394654,"prize_5th"
2011-12-01,401885,"prize_5th"
2011-12-01,424813,"prize_5th"
2011-12-01,440099,"prize_5th"
2011-12-01,487609,"prize_5th"
